area_sqft,num_bedrooms,num_bathrooms,location_rating,year_built,property_type,condition,school_rating,crime_rate,proximity_to_city_km,parking_spaces,garden_size_sqft,renovation_status,price_usd
4005.892628525377,6.0,3.9,6.728217393964065,1990.0,Semi-Detached,Good,6.366386131725182,High,44.34345630753194,1.0,4748.946493769033,Major,695633.2825012964
1792.0045734450016,3.0,3.0,5.826540562656939,1967.0,Townhouse,Fair,9.22976506300153,Low,,2.0,2007.4332055155191,Major,643286.2762291982
2848.907707988007,1.0,2.7,5.145182550336948,1957.0,Townhouse,Poor,7.887455867957775,Medium,49.81241763230352,2.0,350.4859083302908,None,1094016.0971897733
2201.7845907586984,6.0,4.0,5.8186669416336985,1974.0,Detached,Excellent,2.0982405145829697,High,41.30994652654252,,114.93885287747918,Major,477477.96411664994
2089.292410846294,2.0,3.3,2.127177498557608,1989.0,Apartment,Fair,5.912273258509197,Medium,24.799361320802255,,4369.0230140962085,Full,1061701.8713269182
3789.3112193854313,6.0,3.7,3.2188373339456042,1997.0,Semi-Detached,Fair,7.369048027448289,High,36.937844739733286,1.0,2393.5642168328145,Minor,196412.8180313431
3197.296499187952,4.0,4.9,1.1713583229842084,1971.0,Townhouse,Excellent,2.8181715393471154,High,4.792815299767883,1.0,749.7448713090682,None,1045998.7641654564
1395.17143569431,6.0,5.8,7.291077765074024,2020.0,Semi-Detached,Good,1.9048834688533964,Low,45.90250297405783,1.0,2320.6979329306737,Major,1521406.8562365843
,3.0,3.1,8.17915601498356,2013.0,Apartment,New,2.332216820390671,Low,49.20848955521285,1.0,1112.201738052251,Full,1853225.0213798438
2586.4991725169616,4.0,3.1,7.2062504519368416,2012.0,Semi-Detached,Fair,9.668936086454867,Medium,42.850403690730424,2.0,3497.3041191355087,Full,1800945.7113894105
,3.0,5.2,7.378314274117094,1979.0,Detached,New,8.60544729618784,Medium,1.7796599542093006,2.0,2036.999410966046,Major,1329366.021077039
799.3834278898223,2.0,1.6,8.771529811837503,2017.0,Apartment,New,8.721463898551818,Low,8.260389589562495,3.0,3640.691424312571,Full,1966541.112241587
4679.115892176883,7.0,5.0,7.318691326904603,1985.0,Apartment,Fair,3.2161343966153066,Low,5.275149113906047,3.0,3825.0244779646787,None,796324.2731166823
4377.562618432767,7.0,3.0,4.154372279813046,2008.0,Detached,Fair,6.0241434105625284,High,,0.0,1871.084403238764,None,1416969.4168573183
,6.0,3.1,3.1540396943086337,1968.0,Apartment,Fair,5.388141330691511,Medium,1.9061353933170044,3.0,3316.013734340698,Major,1979513.8213551831
3003.5409612292874,3.0,2.5,4.694001291789183,,Semi-Detached,Poor,8.508755643006625,Medium,47.16748910775644,,3868.7545132027963,Full,
4391.039834343152,4.0,1.6,5.168869883300013,2006.0,Townhouse,Excellent,4.7956936846892635,High,29.252463731121832,3.0,255.2135940211997,None,592279.2871637675
2837.5086228305586,2.0,4.7,3.454740583213189,2002.0,Apartment,New,5.841038185617502,Medium,28.37640795706981,3.0,965.6103729938143,None,1644143.9564077868
1138.1831223380009,4.0,5.5,3.6436771492704336,1964.0,Semi-Detached,Fair,6.229788303569898,Medium,22.30041682793814,1.0,4911.457339976755,Major,765570.2448560324
2636.095546051883,7.0,3.5,7.38842770443474,,Semi-Detached,Good,4.3421600944748775,Medium,16.89292146984495,2.0,36.03436768560786,None,635854.3304079287
1912.9777119912605,,2.0,2.8660388860042927,1984.0,Townhouse,Poor,1.3054361647970474,High,24.21452583754236,3.0,1564.6581253886034,Full,1672111.902415289
2560.2034580428667,1.0,2.6,7.907057015595887,1953.0,Semi-Detached,Fair,5.457115210817467,Low,25.876504582667103,3.0,3910.942301041404,None,862102.4369933025
4315.93750064896,5.0,1.4,3.3159043168310536,1981.0,Apartment,Excellent,,Medium,34.78893025390012,3.0,1581.538089028483,None,1326557.0444341823
2339.653234693236,7.0,5.2,4.65790820229328,1990.0,Apartment,Poor,1.367648433233525,Medium,8.262507612706942,0.0,4097.1183190007405,Full,1748996.8435795822
4097.287694789629,1.0,3.6,3.4800684745796824,1959.0,Apartment,New,5.376551923769887,Medium,28.761438934209888,1.0,661.5529076600724,Major,390093.9384626349
,7.0,5.9,8.394420784752832,1992.0,Townhouse,New,5.600290339267226,High,28.956512581472026,0.0,4383.952374555539,Major,1268394.304491319
3171.7869491521687,1.0,4.9,4.547257307267605,1992.0,Townhouse,New,,Medium,18.34946909167987,2.0,2363.54061392732,Major,441575.01382976334
2417.3304046722924,5.0,4.6,9.806792384050361,2013.0,Townhouse,Fair,2.295966752273525,Medium,48.21447024591295,2.0,184.45661723144823,None,1247272.5313178895
4878.931685670451,2.0,3.2,6.4067677314209694,1966.0,Townhouse,Poor,9.428760232753651,,37.25513929620909,1.0,3116.533887744505,Major,1032262.9971644374
503.42178589277756,1.0,2.7,,1960.0,Detached,Excellent,2.71344382145967,High,,1.0,1386.2927830879778,Full,1759021.324141957
2136.5010504544907,3.0,,8.33626705130509,2007.0,Townhouse,Excellent,3.809085803277863,Medium,43.656365403309536,0.0,3502.10562584553,Full,1811594.4407064384
4160.205782664241,5.0,5.9,7.203251970842542,1991.0,Townhouse,Excellent,3.679053121759355,Low,16.945511216721904,1.0,4513.674084881459,Full,1563863.5436427172
2261.774522622014,3.0,2.2,3.3050709878979267,1994.0,Semi-Detached,Poor,6.918201065743179,High,10.633508814648968,3.0,418.2401485627357,Full,1294468.9321934506
1478.7935744862539,,1.7,3.4165656572235967,1998.0,Townhouse,Poor,6.777673710238475,Low,21.914329682152932,2.0,,Major,637676.5461417788
4339.751544780282,7.0,3.4,5.4300613936165085,1980.0,Detached,Good,9.214513853904952,,29.877370513288596,3.0,1955.5708924308467,None,1026884.1872662078
3162.7737117498373,2.0,3.6,6.997753058840779,1963.0,Semi-Detached,New,4.625035610001057,Medium,27.880028551004767,0.0,4799.52001534558,Major,393704.0515160128
3004.9253469949135,6.0,1.9,9.097255345500825,1960.0,Detached,Excellent,8.020639271186518,Low,,1.0,2027.7241137408953,Major,115142.64252185058
2303.745518709843,6.0,2.7,2.496758189439638,1965.0,Semi-Detached,Excellent,4.396818481990968,,13.434699503944708,0.0,566.4044312596506,Minor,1177402.635393259
1209.2828306364106,6.0,2.5,2.5059353013712053,1991.0,Detached,Poor,3.160402361451485,Medium,46.28685310365393,0.0,1488.2083960674775,Major,598096.4729603669
3090.166409284971,5.0,4.7,7.2744466162737975,1951.0,Semi-Detached,Excellent,9.02149491646357,High,4.055119999947299,0.0,96.58547008067508,None,630904.3774931026
2773.759826730921,3.0,3.4,3.860637597671964,2000.0,Semi-Detached,Good,5.3529572504031,High,25.20251456334354,1.0,955.9315569842097,Major,438772.3205474497
2309.4401815147403,4.0,4.9,3.043796238208191,1989.0,Townhouse,Excellent,4.514598528119236,Low,23.733388525390613,2.0,3048.5969417235315,Major,247284.91220775817
845.9729952520618,1.0,1.5,7.187208172420909,1967.0,Apartment,Poor,9.150672728721593,High,,0.0,843.8976986380137,Full,572643.5223581977
3429.322830502211,4.0,2.6,1.5443443816876676,,Detached,Excellent,9.454670509680525,Medium,39.18045582648509,3.0,4585.8203480301445,Minor,545672.4186565238
3342.814629585661,4.0,2.5,5.782285646581709,1959.0,Townhouse,Excellent,5.062857443671663,Medium,46.12909343583178,2.0,3566.451176899032,None,884099.9661193426
3015.840758160442,6.0,3.3,6.765439987539376,2018.0,Semi-Detached,New,1.1771048128118862,Low,49.86367619506164,3.0,3441.1173586549417,None,244748.69055561192
1091.6954786879555,5.0,3.0,4.462353902144546,1950.0,Townhouse,Good,1.2921605297046628,Medium,6.13702258928977,3.0,2236.1351390637415,None,981726.265056519
1862.7711154424178,4.0,2.3,2.1313203828934455,2010.0,Townhouse,Fair,6.481300691102379,Medium,2.142794184232555,3.0,3901.6818045111754,Major,204804.40485440067
2614.3617049251384,6.0,,4.083169441808629,1964.0,Detached,Excellent,8.668184584818123,Medium,13.76501206178991,0.0,937.2288929465694,None,472000.6874324552
3805.1647101060016,6.0,5.5,4.8811663117771324,1972.0,Townhouse,Fair,8.87714181521844,Medium,34.125124339462694,0.0,2217.029257185496,Minor,1702203.6600929098
,7.0,4.9,,2003.0,Detached,Good,9.110331874358089,Low,20.226476114078434,3.0,4969.1089602597,Minor,221185.77972521627
4103.826974032763,4.0,4.5,5.395806780247983,2017.0,Apartment,Fair,8.267635735186786,,23.295261062124677,,1433.7776155505555,Major,299019.48410255974
,1.0,3.9,4.049365862712654,1975.0,Townhouse,New,8.850246681355458,High,49.971098053821855,0.0,2025.6859126253862,Full,1210257.6571930887
3495.6262065351198,6.0,2.7,9.100121382453674,1992.0,Semi-Detached,Good,8.574793011281429,Medium,24.56678529933607,3.0,1101.67782508663,Full,599462.41400002
4716.186634196967,7.0,5.6,1.5787036582615999,2010.0,Townhouse,Excellent,,Low,45.767324593201515,3.0,379.16595667182804,Full,1569455.551218844
3713.827373112172,7.0,4.2,7.029596552926556,1965.0,Townhouse,Poor,3.9472131618464177,Low,20.58354505975386,3.0,2017.5247817411846,Full,911792.9396360645
811.6845713781935,2.0,5.4,7.49734376421331,1959.0,Semi-Detached,Poor,4.543303325932072,High,22.00760460588348,3.0,726.3246387777111,Major,1188268.9543578152
2193.920160059708,7.0,3.3,6.480493062445069,2004.0,Townhouse,Fair,3.853484829206767,Medium,38.573592402491855,2.0,2558.202090726103,Major,310089.15872207086
3101.7234752016593,7.0,3.1,5.696440610425413,1992.0,Townhouse,,2.3911458788127353,Low,45.07245341044979,3.0,3763.4745418355205,Major,1425078.3690951108
3529.6383967134852,1.0,1.4,2.03746116468566,1995.0,Semi-Detached,Good,3.9885556939005125,Medium,40.64690779627825,0.0,4240.670220226349,Full,1898758.8907619268
2051.690669696447,7.0,2.7,6.47361301829358,2006.0,Townhouse,New,9.166616480105388,High,23.57228083645569,1.0,840.0887584629319,Full,1925227.9184093678
,1.0,2.9,6.0996945274592065,2014.0,Apartment,Fair,9.739724565223614,Medium,34.901767581106654,0.0,4508.175196343717,None,1333741.9207435327
2191.943938007766,5.0,3.5,9.215455769166013,2009.0,Apartment,Excellent,2.3543341018913013,Low,13.188713138084312,1.0,1797.4010564440284,Full,256724.14120364
3640.940798427091,6.0,3.4,8.849633607414727,1977.0,Townhouse,Poor,6.958195324748008,High,3.8591984301111273,2.0,2239.4270535094347,Major,1731570.112178037
4611.139865719851,2.0,5.6,1.1848003172484571,1955.0,Semi-Detached,Excellent,9.70261068620893,Medium,7.900917883050745,1.0,2912.4040950689973,None,1987346.9100076286
4002.087515359178,3.0,3.5,9.86133343593115,1973.0,Semi-Detached,Excellent,2.860040299590988,,1.203481621314939,3.0,745.1278550282198,Full,355763.14934778435
1684.222811831545,3.0,5.2,6.088987189464016,1994.0,Apartment,Excellent,8.560391927080056,High,22.225670640044388,0.0,4208.142657757625,Minor,1675250.0310365073
2930.473926234403,4.0,1.6,9.243853441872382,2019.0,Semi-Detached,Poor,3.6683424136401834,,32.782897086157305,2.0,3946.64207761752,Major,
2651.5627731207096,5.0,3.9,2.3431034487413815,1950.0,Semi-Detached,Excellent,4.6930073585607115,High,1.671250478454639,,2364.593965219671,None,
569.8771414432184,2.0,3.7,7.267318882511436,1978.0,Semi-Detached,Good,9.246259036317168,High,2.5907753719855817,2.0,1587.9498778146672,None,1857036.881012901
4722.721117630442,5.0,1.8,,1954.0,Townhouse,Excellent,1.5229953101244722,Medium,26.04083054116801,0.0,2484.7641701176203,Full,1870955.0845905787
2596.839962595838,2.0,2.2,2.207153260419479,,Detached,Good,5.036775900754437,Low,46.97889605726726,1.0,3271.691285826637,None,1149986.1675246684
4744.21229129073,2.0,3.5,1.2044807760016476,2003.0,Apartment,Good,5.551431331552477,Low,7.069142979195108,1.0,3501.6683137170708,,1879144.8160222585
3488.8714658531776,1.0,3.6,2.9465010731808485,1957.0,Semi-Detached,Fair,9.108496590944416,Low,33.92528537280306,0.0,2188.465493652623,Minor,171764.69235780337
3686.8648461205207,2.0,5.5,1.150488774446508,2020.0,Townhouse,Fair,6.164031632903138,High,32.72271495847322,3.0,132.7574814220528,Full,1403726.623160353
2421.430924998624,2.0,1.8,6.380052675437648,2019.0,Semi-Detached,Excellent,9.505763331504435,Low,15.297355744367946,3.0,3565.1298464316005,None,913692.6415843322
,3.0,2.5,3.7443339291125204,1957.0,Apartment,Fair,3.860908983670166,Low,3.794723994939747,1.0,,Full,1152277.2111812066
1334.4565726249207,7.0,2.2,9.582998484684552,2013.0,Detached,Fair,5.4428689687448095,Low,30.459291995432896,1.0,4394.161449577511,Major,467717.2414525186
4816.21118915555,4.0,4.9,6.693208359906708,1975.0,Semi-Detached,Fair,1.2044263683290064,High,22.162841671720944,,2108.2916498912946,None,483370.36215006665
3273.4011797965836,3.0,2.1,7.873415878835029,1950.0,Apartment,Good,9.899053049175327,High,15.597931498983664,0.0,3978.652610488742,,1485837.9878940585
1995.5513818852728,6.0,5.5,4.9038927479581185,1976.0,Apartment,Good,3.0995541339296784,Low,39.005593180916065,1.0,1836.0225584417994,Major,1559299.796957166
3827.1035115203376,,5.7,3.4047649526856434,1980.0,Apartment,Fair,9.359322156711263,Low,,0.0,1854.2074624123577,Minor,1316693.7767890554
3853.1840203319043,1.0,,7.906268746056055,2002.0,Semi-Detached,New,4.602046460450403,,30.85417992406152,3.0,3812.817054249989,Minor,756754.9372730493
3985.533935546163,5.0,2.1,5.209173886067237,1997.0,Apartment,,2.4868237841249625,Low,12.811959935445316,1.0,2697.60737111283,None,1441531.6461436867
1820.6325624760484,1.0,2.9,9.99599546912683,1959.0,Detached,Good,4.778827263579437,High,3.9152721523479816,0.0,1281.720201137988,Major,1084122.0834276525
615.533589243245,4.0,5.3,6.33291045927768,1977.0,Townhouse,New,3.9160574623254742,Low,7.756936305789003,1.0,4197.4714178744825,None,1432031.4431230188
4501.476856760599,7.0,1.6,8.606422373938955,1961.0,Apartment,Excellent,9.566295977275509,Medium,18.381363800935308,1.0,,Major,
4088.927005526515,2.0,2.7,3.5910459049237202,1964.0,Townhouse,New,7.940391989398172,Medium,36.69042775056602,1.0,3172.254465876256,Major,1034592.8284065474
2308.5244820451485,3.0,4.5,,2015.0,Townhouse,New,2.8669148053768416,High,29.281956509504454,2.0,3918.927379837742,Minor,339011.25353044947
1247.993781946183,5.0,4.6,3.165442998190116,2011.0,Apartment,Excellent,5.8609929265668566,High,18.810249252742274,0.0,3152.472546774543,Minor,1928465.166901105
2609.7005691371037,1.0,2.8,7.978747809108183,1993.0,Semi-Detached,New,7.0293826853222905,Medium,23.714321484590993,2.0,1290.6349069110179,Minor,1987908.4398180225
,1.0,5.8,7.815217944340652,1992.0,Townhouse,Good,,Medium,29.083146702596448,1.0,51.63825247460452,Major,915590.9448778476
1373.2533597384568,4.0,2.8,,1972.0,Semi-Detached,Good,9.250288122482502,Low,8.460592907606813,0.0,3943.3341780901737,Major,852939.0888722582
2687.7347151591307,3.0,4.1,7.5798739159052575,1959.0,Semi-Detached,Excellent,2.016859264338126,Medium,13.590050496873896,2.0,4786.847002158509,Major,912939.2044753373
4233.580716121736,6.0,4.1,4.245246174550677,1955.0,Apartment,Excellent,1.3639358036397928,Medium,13.825281193499306,3.0,3597.0493570834315,None,454422.12030768703
3117.598357289102,5.0,5.0,8.90267188782145,1966.0,Detached,Poor,6.507393756031318,,,1.0,4130.714863671638,Major,
2693.42757623555,6.0,2.8,,1998.0,Detached,New,7.707862542225827,Medium,9.988886742819265,1.0,4318.903633609921,Full,1952448.540205886
4973.3056592965495,6.0,3.1,6.975853930100524,2007.0,Semi-Detached,Excellent,8.28522314633366,High,27.964338243816588,1.0,1264.6273980168903,Minor,744224.2810888278
3921.3936020520428,7.0,3.1,4.356733580239785,1998.0,Semi-Detached,Fair,2.900151132042805,Low,11.315594288035092,2.0,1784.3597790213523,Minor,1753582.3567141367
1093.6514008062159,3.0,1.3,8.576025480579997,2016.0,Semi-Detached,Poor,2.7110856678443436,Medium,29.099915659492016,3.0,3669.934924649097,Full,114537.10188244328
2375.8653861522957,6.0,,,2014.0,Detached,New,8.547178673128368,High,1.2008323402521726,0.0,2197.2616234015914,Minor,1232962.8838179868
2592.350887160826,6.0,4.8,6.210942304612362,1959.0,Semi-Detached,Good,4.037801679991004,High,8.690398998141163,3.0,3184.3152399887063,Full,532716.1426058738
,3.0,5.1,6.938623179647546,2017.0,Townhouse,Poor,6.9370144375858125,Medium,30.57751603265999,1.0,1345.9763165429667,Major,1183074.2096785314
3567.940022895038,6.0,4.6,8.6558120300656,2010.0,Townhouse,Fair,2.357300806148339,,29.22092656488573,,,Minor,1373003.2441969363
1964.9128999391635,6.0,4.0,7.053857627396264,1962.0,Townhouse,Good,8.20895652784715,High,13.784389422410776,0.0,2970.7337471218166,None,1644999.522222479
2153.229426771137,6.0,3.8,2.7712866784965593,1984.0,Semi-Detached,Good,9.647948217995188,,31.16283601748983,3.0,4788.161046832104,,565998.8449104768
965.6187119286103,5.0,4.2,4.807968534251409,1966.0,Apartment,Poor,9.744847044476307,Medium,8.29566149634945,1.0,4617.5074102708395,Minor,1313813.0460154358
901.9359604291406,1.0,1.0,6.508349186709794,1953.0,Semi-Detached,Poor,5.671111308784469,Medium,40.876635159957345,0.0,2806.278461701353,Full,107804.95145621973
3910.8843272482522,,3.2,5.17399777166544,1961.0,Townhouse,New,3.153663864635592,High,12.516482964982828,3.0,1258.4144338546548,Major,1998582.227632984
4667.250482141035,7.0,1.2,7.119609376543255,2015.0,Detached,Good,2.2690806827132026,High,23.36538227779411,1.0,1945.5067644055202,Minor,894972.7373377419
1385.7003940743461,4.0,3.4,3.5338240838256176,,Townhouse,Poor,3.211602764429169,Low,47.366114425152695,2.0,3691.055183298642,None,477091.09123966383
4653.9642076462715,4.0,1.7,2.428711360077796,1994.0,Detached,Excellent,6.59469679489857,Medium,28.889931241429334,1.0,2108.026819027172,Major,1324588.532859426
2046.7663275193927,5.0,1.0,1.255789117332614,1989.0,Semi-Detached,Excellent,4.92289658453743,Low,37.61370964876656,2.0,4111.309723557868,Full,1114783.9630906242
4463.422833812892,3.0,4.7,1.3503699578687596,1959.0,Townhouse,Poor,5.2966383685026015,Low,37.275935297261455,,1193.6794575362253,Minor,106042.3380163762
617.2121464126951,7.0,4.5,4.210531610695614,1951.0,Semi-Detached,Poor,5.268577862650089,Medium,19.069287404800093,3.0,3855.999598085646,Full,863510.8539974017
907.6118019235753,4.0,2.9,1.1958165693761718,,Semi-Detached,New,8.141016316961416,Medium,5.008318525098304,0.0,3924.560308574087,None,1673194.152491452
2456.2775618881715,4.0,1.3,3.445156315217013,2015.0,Semi-Detached,Poor,8.482129370679967,Medium,17.027587739492823,1.0,921.2657085579395,Major,592471.0594442094
4315.845694357532,6.0,5.9,5.620652714274258,1962.0,Semi-Detached,Excellent,1.1255734107964037,High,1.6894015467817547,3.0,441.65990183576866,Major,1924131.2980712876
,3.0,1.8,7.69738212386487,1980.0,Apartment,Poor,9.263991331284116,Low,13.209503027523766,1.0,3006.9515663878587,Full,1742682.5127434898
4277.739729378758,1.0,3.4,6.300415057474674,1989.0,Detached,Poor,4.49583881329433,High,1.8142651571600887,3.0,3873.168200565763,Full,804617.2627702567
2033.4169192975542,1.0,2.4,5.811184344819503,2014.0,Apartment,Good,3.167347837826458,High,20.9776037326007,0.0,,Minor,862096.0819916974
1096.0889222353248,4.0,1.7,3.179194351655176,1965.0,Semi-Detached,Good,9.96414926438649,Medium,0.45090395770881475,1.0,3412.4593561222296,Minor,959618.0014090707
4664.543424726271,3.0,3.6,1.1418030804329944,1996.0,Apartment,Poor,2.1027493915977096,Medium,38.034209471712906,0.0,3415.771728437879,Minor,1310587.6005205102
844.262555849671,1.0,2.0,2.1678947812748914,1956.0,Detached,Excellent,3.8894485973572306,Medium,48.152661720067734,2.0,2168.17188038564,Minor,722786.4738592872
3682.1078345661717,6.0,2.8,9.836419301974496,1966.0,Townhouse,Fair,9.163905918488574,Low,1.5830857881124094,1.0,1584.3343131905053,Minor,102012.00267644676
4473.456633891414,2.0,,9.349919969901897,1966.0,Semi-Detached,Fair,5.280686644218598,Medium,28.891806564977678,0.0,2112.105059220594,None,929526.2357437102
1039.8256013802659,,2.9,3.800246287548929,2010.0,Semi-Detached,Poor,9.332270547642308,High,13.522577164322586,0.0,3483.7060808632573,Minor,1040070.7204139868
2836.062707672805,7.0,3.6,3.8888399755939336,2022.0,Apartment,Poor,3.1736265129252073,Low,26.18575667501532,2.0,,Major,1447741.7002764223
737.7332589991278,5.0,2.2,9.021920073711396,1952.0,Townhouse,Good,4.666763244392716,High,47.156058504510206,2.0,3427.3775858332097,Major,134497.74921635212
2565.0810534447273,7.0,4.5,1.7068479097842189,1994.0,Detached,Good,,Medium,38.26419574578514,1.0,2897.1255104424195,Major,1300754.3246803554
4043.1832591689026,5.0,4.2,2.542707348987896,2008.0,Townhouse,Fair,5.088415711459045,High,37.315972076997355,0.0,2058.546002139993,Full,244813.44894750242
1868.0440024868828,4.0,4.5,2.06126325587348,,Townhouse,Good,1.0044635106351718,Low,14.670315709696164,1.0,1939.484955520651,Major,1098204.240028132
1549.6551541145327,3.0,2.7,8.838261383870641,1981.0,,New,3.851930166541592,Medium,39.823670933334874,3.0,2161.048663706108,Full,482096.34748768556
1632.4760259962,5.0,5.7,1.0593793896116135,2016.0,Townhouse,Poor,7.4360210073120605,High,5.124168704237314,1.0,2466.4133692959326,Minor,1770942.9639550638
4060.649429791412,3.0,4.1,1.130102616185789,1950.0,Detached,Good,7.51732967761418,High,35.37472981497666,3.0,2164.2010376503663,Minor,911293.7631156184
4881.726945596354,2.0,1.6,8.324587596076604,1957.0,Apartment,Excellent,4.85008418542726,Medium,20.208283687105403,2.0,4372.660736114671,None,336656.53454590874
1527.5284816025733,3.0,5.9,6.732150649971672,1979.0,Semi-Detached,Fair,1.1166319516919887,High,21.861763756789415,0.0,87.10013150763807,None,152340.2832865577
808.9701087128105,4.0,3.8,6.068730505588247,2004.0,Apartment,Good,2.1789901446418387,Low,24.4918375105817,3.0,2813.4815669208006,None,1718833.0913996932
1066.528230139843,1.0,4.5,9.30575992136538,2005.0,Semi-Detached,Good,3.1786229188727058,Low,38.41220201937492,3.0,4220.766976633938,None,1881447.2795203116
3327.1012968066057,5.0,2.9,5.350339513666759,1955.0,Apartment,Excellent,1.1481068085607702,Low,15.575443621433038,3.0,2179.5193912135665,None,1479940.1277529597
3542.481155069726,,3.2,,1981.0,Apartment,,2.953180244096555,Low,16.174886710127424,3.0,4353.559158788842,Major,1361760.6304577491
2521.907522972031,4.0,,4.786948287056523,2016.0,Detached,Excellent,5.712415639835335,Medium,26.016512508563117,,2992.0154917843506,Minor,572317.124676053
856.9992980202968,,5.3,6.870140253841511,2017.0,Townhouse,New,2.1314969597927007,,,3.0,1385.8710078593838,Full,1478242.829460624
4676.399734750814,4.0,5.8,3.908762385848389,1977.0,Detached,New,8.796561780101399,High,22.30580533875036,3.0,1081.7780539991718,Full,391654.9258315731
4684.800117855565,4.0,5.9,7.015556432873423,1962.0,Detached,New,1.5398260312587357,Low,33.0172087332199,0.0,220.37742978380015,,1649130.118890737
2271.0461527902244,5.0,4.0,7.333010731720564,2016.0,Semi-Detached,Good,7.982794826781271,Low,49.49278697182903,1.0,3518.4077094714426,,930510.4081445993
4194.329936454122,6.0,1.4,2.9032102442449084,1987.0,Semi-Detached,New,5.01662595412565,Low,13.09972072305403,0.0,3253.9865311725207,Minor,1761916.6829801246
4543.648278596407,7.0,3.9,6.354551031577835,1973.0,Apartment,Fair,6.515626119272228,High,13.107557189375218,2.0,3914.499441190183,None,751800.4366138945
2786.220751822926,1.0,2.0,7.541181425497174,1961.0,Apartment,Good,5.351169776940788,High,19.705909686286038,2.0,4778.830751375545,None,121567.99910569812
3206.676276628085,,4.2,9.650955874516974,1958.0,Townhouse,Poor,4.853754288626435,Medium,32.95360022446289,,1643.096472461298,,1642866.4668724341
3798.936068285641,2.0,2.7,9.45013267864011,1950.0,Apartment,Poor,7.12302512288873,High,46.31240048806774,0.0,1211.934935524792,,1774842.4496082873
4510.904292767194,5.0,3.6,2.845533479644941,1969.0,Detached,New,3.0441416900210823,Low,47.45116562933743,3.0,1387.3971058505458,Minor,135866.6781022842
900.9869527725641,5.0,4.3,6.195659708538195,2005.0,Apartment,Fair,,Medium,,0.0,2775.3688078145324,Major,587445.8059462111
738.3148763026857,5.0,5.5,5.224280406446146,1981.0,Semi-Detached,New,8.266301005454856,Low,20.8637480178065,0.0,2326.9930289416006,Major,703241.4630683251
3537.7247073305443,3.0,5.0,4.143220926549334,2018.0,Semi-Detached,Excellent,2.3962818597207063,Low,21.816777453262187,1.0,,Minor,1236507.1275733411
714.5216982522284,5.0,1.1,4.079356462149515,2002.0,Apartment,Good,1.8345760155389716,Low,17.445623792476844,1.0,1096.8062861918054,None,548620.8817885059
,5.0,1.8,9.738460200134623,1977.0,Townhouse,Poor,6.432522670313334,Medium,15.770834501944996,1.0,2777.7986925869313,Full,1859482.895792276
2400.8192219039374,5.0,5.3,1.3293594414511873,1956.0,Apartment,Fair,9.672215634598247,Medium,3.5695881845125896,1.0,4872.861507846843,Minor,1930291.210332724
1320.0356390598045,5.0,4.7,8.67282808313833,1957.0,Apartment,Fair,4.862902217365784,Medium,,2.0,3819.450099098475,Major,1212201.9902384519
4544.76515049989,1.0,1.7,5.081396947301843,1972.0,Detached,Good,8.331638775756929,Medium,33.116917354348196,0.0,4914.845658769139,Minor,1972853.029837335
1992.109060495117,3.0,3.9,6.100132198648644,1956.0,Townhouse,New,5.232114302587689,High,49.57886716862151,3.0,3605.2464894935615,None,424267.16827518545
3098.9489470839835,4.0,3.9,7.6532559304584975,1973.0,Apartment,New,3.1118815903046393,Low,30.958501021940815,0.0,4936.565352147238,,319142.49152312044
544.3071169336794,2.0,,5.107230963239774,,Detached,New,5.365605237800088,Low,30.521697565597368,1.0,1248.322034510217,Major,870931.7797946916
2810.4167110518124,6.0,5.1,9.88589779947608,2011.0,Apartment,Poor,4.976996630425948,Medium,18.51936983088049,2.0,4576.7565252084105,Minor,1611804.0506402557
4145.073978010324,4.0,4.4,8.808662828598331,1957.0,Apartment,Excellent,3.271361391948884,Low,2.875586769783034,2.0,3342.994382232196,Major,1219530.8738367397
4857.616769620492,6.0,4.6,2.9209888390900316,1994.0,Detached,Fair,4.178183916701249,High,30.708283034655242,2.0,2990.166780932942,Minor,1296868.502608151
3554.3703197916934,5.0,4.3,7.0338254176651,1990.0,Townhouse,Excellent,4.528846489834836,Medium,6.277001666375464,0.0,3507.879260140292,Major,1921667.4222178396
1411.8222067597997,3.0,1.8,5.278286766698722,1968.0,Detached,Good,8.733615544847488,High,37.195715258378044,,2846.0558516292735,None,1236220.8918648495
,2.0,4.4,4.249721943439781,1968.0,Apartment,Excellent,3.767340098427557,High,37.70770615694768,1.0,1801.6868652276235,None,923873.6303002315
1205.895729660671,4.0,3.4,4.165041074330526,1959.0,Semi-Detached,Fair,,High,5.254887375133216,2.0,4067.781894715994,Minor,1591161.5964067252
2020.1627066547526,3.0,5.9,2.464768640591362,1984.0,Townhouse,New,,High,13.88125035324062,2.0,1857.598609020577,Minor,1553318.3382344008
3025.8810923898254,5.0,4.5,5.118873931698233,1959.0,Semi-Detached,,2.155555640149342,Low,40.994885486356004,1.0,2153.1459189242896,Major,1899266.4446150255
2693.1748571947223,5.0,2.9,6.3609488281263245,2021.0,Townhouse,Poor,1.2437130868040152,High,48.109113741141414,0.0,3943.3282256237862,Full,1267030.5027719915
4431.645434222725,7.0,5.6,8.18498012881697,1993.0,Apartment,Poor,7.909081109045921,Low,36.52837023759128,0.0,4870.252338018602,Full,128144.2637446452
1417.7257981522735,5.0,2.2,3.5989803962159463,1961.0,Semi-Detached,Poor,,Medium,20.066329145152693,1.0,1569.7890046663392,Major,
